"","model","scenario","region","Variable","Unit","X2010","X2020","X2030","X2040","X2050","X2060","X2070","X2080","X2090","X2100"
"8482","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3","Mt NH3/yr",0.953132991,1.09241899,1.276033137,1.436475844,1.596132779,1.75413046,1.932937636,2.118731441,2.297032672,2.503941902
"8483","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx","Mt NO2/yr",1.760416887,1.781505557,1.697813336,1.683693211,1.699169685,1.676961351,1.630634115,1.554186853,1.475159523,1.385017847
"8484","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC","Mt OC/yr",0.339955389,0.346138929,0.347108243,0.346676668,0.350085491,0.346463431,0.342101968,0.331770012,0.320861941,0.306414738
"8485","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|PFC","kt CF4-equiv/yr",0.028890392,0.038640652,0.048340065,0.056274357,0.063350192,0.070184338,0.077483042,0.085433183,0.093707226,0.10254488
"8486","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|SF6","kt SF6/yr",0.0193706,0.01897549,0.02494945,0.03007985,0.03447363,0.03776191,0.04158505,0.04641122,0.05133525,0.05708929
"8487","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur","Mt SO2/yr",0.992838679,0.931838137,0.975909312,1.044262144,1.089610433,1.149433223,1.192518027,1.193262857,1.193273419,1.175352058
"8488","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|VOC","Mt VOC/yr",2.53232711,2.286725591,2.21857438,2.235021087,2.04342812,2.003680124,1.95746151,1.888313321,1.812398219,1.92864223
"8489","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Demand|Industry","Mt BC/yr",0.011298769,0.014695037,0.017685056,0.020058795,0.022458232,0.022262732,0.021135469,0.0189816,0.015960208,0.012150466
"8490","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Demand|Residential and Commercial","Mt BC/yr",0.005802625,0.005324927,0.005080086,0.004884738,0.004731054,0.004263763,0.003804017,0.003365984,0.002972932,0.00258481
"8491","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Demand|Transportation","Mt BC/yr",0.037363508,0.037765687,0.035270726,0.034867838,0.035527409,0.035505182,0.034488634,0.032916433,0.030773106,0.028084391
"8492","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Demand|Transportation|Aviation","Mt BC/yr",0.00146145,0.00134119,0.00131154,0.00130099,0.00129955,0.00134582,0.0013848,0.00142487,0.00146944,0.0015205
"8493","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Demand|Transportation|Ground Transportation","Mt BC/yr",0.034568792,0.034146031,0.030966522,0.029807236,0.029858311,0.02930556,0.027725986,0.025565723,0.022874074,0.019654413
"8494","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Demand|Transportation|International Shipping","Mt BC/yr",0.000605,0.000578,0.000513,0.000549,0.000579,0.000542,5e-04,0.000451,0.000395,0.000332
"8495","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Supply","Mt BC/yr",0.00193223,0.001575241,0.002048105,0.002421447,0.002738807,0.002839651,0.002919837,0.002347312,0.00196475,0.001477565
"8496","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Energy Supply and Demand","Mt BC/yr",0.056397132,0.059360892,0.060083973,0.062232818,0.065455502,0.064871328,0.062347957,0.057611329,0.051670996,0.044297232
"8497","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Land Use","Mt BC/yr",0.019666138,0.018358606,0.017855385,0.017511233,0.017318121,0.017091231,0.017217324,0.017509148,0.017806705,0.018153992
"8498","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Land Use|Agricultural Waste Burning","Mt BC/yr",0.00548146,0.004565937,0.004497004,0.004528218,0.004700502,0.00491696,0.005455188,0.006174224,0.006849753,0.00757412
"8499","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Land Use|Agriculture","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"8500","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Land Use|Forest Burning","Mt BC/yr",0.005831601,0.005645503,0.005444933,0.005275315,0.005111043,0.0049066,0.004720224,0.004527247,0.004356218,0.004184911
"8501","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Land Use|Savannah Burning","Mt BC/yr",0.008353077,0.008147166,0.007913448,0.0077077,0.007506576,0.007267671,0.007041912,0.006807677,0.006600734,0.006394961
"8502","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Other","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"8503","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Solvents","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"8504","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|BC|Waste","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"8505","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Demand|Industry","Mt CH4/yr",0.009106408,0.011851945,0.014446101,0.016430517,0.01821417,0.020201917,0.022206612,0.024172326,0.026063664,0.027892167
"8506","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Demand|Residential and Commercial","Mt CH4/yr",0.074664943,0.081157032,0.08600622,0.088152588,0.089560456,0.091011453,0.091783995,0.091802472,0.091530235,0.089810815
"8507","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Demand|Transportation","Mt CH4/yr",0.023916327,0.02259183,0.019098818,0.015587702,0.012661777,0.012690591,0.012804999,0.012968452,0.013007709,0.013072507
"8508","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Demand|Transportation|Aviation","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"8509","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Demand|Transportation|Ground Transportation","Mt CH4/yr",0.023916327,0.02259183,0.019098818,0.015587702,0.012661777,0.012690591,0.012804999,0.012968452,0.013007709,0.013072507
"8510","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Demand|Transportation|International Shipping","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"8511","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Supply","Mt CH4/yr",1.502471861,0.747255991,1.020546556,1.231329675,1.056558482,1.029053695,1.015172549,0.914423847,0.810094736,1.052836136
"8512","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Energy Supply and Demand","Mt CH4/yr",1.610159539,0.862856798,1.140097695,1.351500482,1.176994885,1.152957656,1.141968155,1.043367097,0.940696344,1.183611625
"8513","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use","Mt CH4/yr",2.820192947,3.190125756,3.670362991,4.108795591,4.514024251,4.870511268,5.208625354,5.542187218,5.87045079,6.207064282
"8514","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use|Agricultural Waste Burning","Mt CH4/yr",0.030992336,0.034888677,0.041401501,0.046791077,0.052725927,0.059313312,0.067187588,0.076428331,0.085160867,0.094556343
"8515","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use|Agriculture","Mt CH4/yr",2.678871019,3.047965785,3.525076269,3.961044422,4.363185338,4.716541693,5.049993291,5.377643671,5.700120455,6.030277346
"8516","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use|Agriculture|Enteric Fermentation","Mt CH4/yr",2.673798803,3.04250721,3.519009847,3.954040772,4.355197004,4.707788857,5.040437074,5.367191515,5.688751164,6.017925226
"8517","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use|Agriculture|Rice","Mt CH4/yr",0.005072216,0.005458575,0.006066422,0.00700365,0.007988334,0.008752836,0.009556217,0.010452156,0.011369291,0.01235212
"8518","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use|Forest Burning","Mt CH4/yr",0.046620002,0.045132253,0.043528783,0.042172857,0.040859625,0.039225179,0.037735248,0.036192506,0.034825229,0.033455744
"8519","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Land Use|Savannah Burning","Mt CH4/yr",0.06370959,0.062139041,0.060356438,0.058787235,0.057253361,0.055431084,0.053709227,0.05192271,0.050344239,0.048774849
"8520","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Other","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"8521","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Solvents","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"8522","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CH4|Waste","Mt CH4/yr",0.97,0.943658,1.066151,1.178534,1.283304,1.378036,1.468381,1.55874,1.648366,1.741154
"8523","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Demand|Industry","Mt CO/yr",0.16593289,0.185618053,0.199909187,0.211862896,0.222661411,0.230888197,0.238241451,0.245853144,0.253788011,0.26276689
"8524","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Demand|Residential and Commercial","Mt CO/yr",1.221938913,1.105289008,1.040083539,0.987978464,0.945976932,0.847331961,0.750324516,0.658316658,0.576099324,0.495528802
"8525","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Demand|Transportation","Mt CO/yr",5.816746275,5.098458148,3.506566412,2.607221258,2.21891906,2.180127568,2.205277084,2.243892624,2.268097813,2.266586374
"8526","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Demand|Transportation|Aviation","Mt CO/yr",0.00344742,0.00316373,0.0030938,0.00306891,0.0030655,0.00317465,0.0032666,0.00336114,0.00346626,0.0035867
"8527","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Demand|Transportation|Ground Transportation","Mt CO/yr",5.813874805,5.096244298,3.505309242,2.605960908,2.21767768,2.178858748,2.203983004,2.242575604,2.266765123,2.265240154
"8528","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Demand|Transportation|International Shipping","Mt CO/yr",0.00287147,0.00221385,0.00125717,0.00126035,0.00124138,0.00126882,0.00129408,0.00131702,0.00133269,0.00134622
"8529","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Supply","Mt CO/yr",0.19490436,0.152197742,0.185420619,0.209891316,0.224414297,0.230957387,0.314155435,0.310145454,0.309985328,0.458985258
"8530","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Energy Supply and Demand","Mt CO/yr",7.399522438,6.541562951,4.931979757,4.016953934,3.6119717,3.489305113,3.507998486,3.45820788,3.407970476,3.483867324
"8531","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Land Use","Mt CO/yr",3.158641153,3.711146355,3.235575405,3.056920074,3.031066602,3.134187421,3.132675121,3.20579153,3.243845465,3.34529344
"8532","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Land Use|Agricultural Waste Burning","Mt CO/yr",1.101719003,0.916990124,0.90301783,0.909162728,0.943682048,0.987051041,1.095186905,1.239703239,1.375493218,1.521126394
"8533","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Land Use|Agriculture","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"8534","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Land Use|Forest Burning","Mt CO/yr",0.36095546,1.139997631,0.725851755,0.582826286,0.563286494,0.6715467,0.607735346,0.583893601,0.528174977,0.525767846
"8535","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Land Use|Savannah Burning","Mt CO/yr",1.69596669,1.6541586,1.60670582,1.56493106,1.52409806,1.47558968,1.42975287,1.38219469,1.34017727,1.2983992
"8536","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Other","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"8537","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Solvents","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"8538","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|CO|Waste","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"8539","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|N2O|Land Use","kt N2O/yr",120.771397,133.657175,155.189714,173.235162,191.284271,209.745313,229.300241,250.6671,271.022088,292.452249
"8540","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|N2O|Land Use|Agricultural Waste Burning","kt N2O/yr",0.80407,0.90519,1.074243,1.21408,1.368075,1.53899,1.743307,1.983071,2.209649,2.453439
"8541","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|N2O|Land Use|Agriculture","kt N2O/yr",113.254549,126.214861,147.775164,165.852362,183.914832,202.406011,221.944962,243.267377,263.568472,284.926855
"8542","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|N2O|Land Use|Forest Burning","kt N2O/yr",1.401801,1.357066,1.308851,1.268079,1.228594,1.179448,1.134647,1.088259,1.047148,1.005968
"8543","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|N2O|Land Use|Savannah Burning","kt N2O/yr",5.310977,5.180058,5.031456,4.900641,4.77277,4.620864,4.477325,4.328393,4.196819,4.065987
"8544","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|N2O|Other","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"8545","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Demand|Industry","Mt NH3/yr",0.002287225,0.003498485,0.004065681,0.004506839,0.004868512,0.005164704,0.005444236,0.005718489,0.005969295,0.006218244
"8546","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Demand|Residential and Commercial","Mt NH3/yr",0.000309,0.000387,0.000449,0.000489,0.000519,0.000555,0.000586,0.000608,0.000627,0.000635
"8547","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Demand|Transportation","Mt NH3/yr",0.013013326,0.013556143,0.0142423,0.015084769,0.01559243,0.01627137,0.017053269,0.017891631,0.018643919,0.019223091
"8548","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Demand|Transportation|Aviation","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8549","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Demand|Transportation|Ground Transportation","Mt NH3/yr",0.013013326,0.013556143,0.0142423,0.015084769,0.01559243,0.01627137,0.017053269,0.017891631,0.018643919,0.019223091
"8550","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Demand|Transportation|International Shipping","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8551","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Supply","Mt NH3/yr",0.007902154,0.006027975,0.007621578,0.008746932,0.009649617,0.01057854,0.020168195,0.02070073,0.021306797,0.040754658
"8552","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Energy Supply and Demand","Mt NH3/yr",0.023511705,0.023469603,0.026378559,0.02882754,0.030629559,0.032569614,0.0432517,0.04491885,0.046547011,0.066830993
"8553","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Land Use","Mt NH3/yr",0.929622207,1.068949371,1.249654369,1.407648311,1.565503362,1.721561256,1.889685909,2.073812132,2.250486014,2.437110518
"8554","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Land Use|Agricultural Waste Burning","Mt NH3/yr",0.014929863,0.01680677,0.019944226,0.022540536,0.025399516,0.02857286,0.032366126,0.03681763,0.041024264,0.045550382
"8555","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Land Use|Agriculture","Mt NH3/yr",0.914692344,1.052142601,1.229710143,1.385107775,1.540103846,1.692988396,1.857319783,2.036994502,2.20946175,2.391560136
"8556","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Land Use|Forest Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8557","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Land Use|Savannah Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8558","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Other","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8559","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Solvents","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8560","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NH3|Waste","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"8561","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Demand|Industry","Mt NO2/yr",0.18406841,0.246542249,0.291001302,0.319622693,0.34190383,0.348727897,0.351604383,0.350997118,0.346383046,0.339291178
"8562","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Demand|Residential and Commercial","Mt NO2/yr",0.045388697,0.053122039,0.059872124,0.064253329,0.06782161,0.070211437,0.071805356,0.072120102,0.071616157,0.069812767
"8563","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Demand|Transportation","Mt NO2/yr",1.030465875,0.958527327,0.78750908,0.708845062,0.68136074,0.653001319,0.603309718,0.540649127,0.466138197,0.380562317
"8564","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Demand|Transportation|Aviation","Mt NO2/yr",0.0325489,0.0298705,0.0292102,0.0289753,0.0289431,0.0299736,0.0308418,0.0317343,0.0327269,0.033864
"8565","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Demand|Transportation|Ground Transportation","Mt NO2/yr",0.998167175,0.929598827,0.76443868,0.684659862,0.65634914,0.629925219,0.582463818,0.522339527,0.450738097,0.368372317
"8566","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Demand|Transportation|International Shipping","Mt NO2/yr",0.0322987,0.0289285,0.0230704,0.0241852,0.0250116,0.0230761,0.0208459,0.0183096,0.0154001,0.01219
"8567","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Supply","Mt NO2/yr",0.31306382,0.322359469,0.365069594,0.395849859,0.406932798,0.392586125,0.38078076,0.352562719,0.339897367,0.32824253
"8568","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Energy Supply and Demand","Mt NO2/yr",1.572986802,1.580551084,1.5034521,1.488570943,1.498018978,1.464526778,1.407500217,1.316329066,1.224034767,1.117908792
"8569","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Land Use","Mt NO2/yr",0.154881139,0.171084443,0.16515077,0.166146705,0.172207353,0.182461439,0.192291827,0.206124653,0.218397292,0.233246328
"8570","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Land Use|Agricultural Waste Burning","Mt NO2/yr",0.043656862,0.036336858,0.035783083,0.036026657,0.037394514,0.039113067,0.043398117,0.049124655,0.054505524,0.060276419
"8571","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Land Use|Agriculture","Mt NO2/yr",0.035522686,0.03998862,0.047453536,0.053630895,0.060433256,0.067983594,0.077008838,0.087600915,0.097608945,0.108378534
"8572","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Land Use|Forest Burning","Mt NO2/yr",0.009314253,0.030008168,0.019020926,0.015231166,0.014719941,0.017603942,0.01591825,0.01529412,0.013822571,0.013766586
"8573","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Land Use|Savannah Burning","Mt NO2/yr",0.066387338,0.064750797,0.062893225,0.061257987,0.059659642,0.057760836,0.055966622,0.054104963,0.052460252,0.050824789
"8574","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Other","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"8575","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Solvents","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"8576","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|NOx|Waste","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"8577","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Demand|Industry","Mt OC/yr",0.016646654,0.021496128,0.025808129,0.029244063,0.032599549,0.032407254,0.030882585,0.027905315,0.023748786,0.018566617
"8578","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Demand|Residential and Commercial","Mt OC/yr",0.035177512,0.031711814,0.029728862,0.028130336,0.026830428,0.023769227,0.020777381,0.017948205,0.015413922,0.012942114
"8579","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Demand|Transportation","Mt OC/yr",0.110624866,0.123327917,0.123650066,0.122836064,0.125153644,0.128138184,0.129763644,0.130588138,0.129947907,0.127118284
"8580","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Demand|Transportation|Aviation","Mt OC/yr",0.000619,0.000568,0.000556,0.000551,0.000551,0.00057,0.000587,0.000604,0.000623,0.000644
"8581","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Demand|Transportation|Ground Transportation","Mt OC/yr",0.102977558,0.115129239,0.115620002,0.113934668,0.115548044,0.11819549,0.119477174,0.11995213,0.119067231,0.116022088
"8582","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Demand|Transportation|International Shipping","Mt OC/yr",0.0030136,0.00289309,0.00258265,0.00275379,0.00289785,0.00287387,0.00283593,0.00278339,0.00270586,0.00261422
"8583","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Supply","Mt OC/yr",0.007969902,0.009268912,0.012588731,0.015575268,0.018147505,0.018755669,0.019355744,0.015383181,0.012785902,0.009545693
"8584","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Energy Supply and Demand","Mt OC/yr",0.170418934,0.185804771,0.191775788,0.195785731,0.202731126,0.203070334,0.200779354,0.191824839,0.181896517,0.168172708
"8585","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Land Use","Mt OC/yr",0.17326107,0.164616681,0.159601339,0.155731418,0.152649016,0.148901703,0.147058592,0.145919182,0.145097028,0.144511976
"8586","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Land Use|Agricultural Waste Burning","Mt OC/yr",0.026181871,0.021808925,0.021479637,0.021628737,0.022451624,0.023485536,0.026056377,0.029490715,0.032717455,0.036177335
"8587","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Land Use|Agriculture","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"8588","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Land Use|Forest Burning","Mt OC/yr",0.088970854,0.086131786,0.083071623,0.080483925,0.077977704,0.074858485,0.072015023,0.069070748,0.066461414,0.063847957
"8589","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Land Use|Savannah Burning","Mt OC/yr",0.058108345,0.05667597,0.055050079,0.053618756,0.052219688,0.050557682,0.048987192,0.047357719,0.045918159,0.044486684
"8590","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Other","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"8591","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Solvents","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"8592","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|OC|Waste","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"8593","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Demand|Industry","Mt SO2/yr",0.32325263,0.391339389,0.430294134,0.475956797,0.516490414,0.550394263,0.57645906,0.593626457,0.602709239,0.606119278
"8594","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Demand|Residential and Commercial","Mt SO2/yr",0.156234068,0.205889168,0.233551755,0.264709181,0.291413074,0.309862177,0.322271237,0.326764126,0.32548382,0.316501592
"8595","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Demand|Transportation","Mt SO2/yr",0.018255449,0.019501054,0.020794634,0.019046932,0.015585423,0.013813514,0.012566456,0.011426487,0.010141156,0.008663127
"8596","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Demand|Transportation|Aviation","Mt SO2/yr",0.00260742,0.00239285,0.00233996,0.00232114,0.00231856,0.00240111,0.00247066,0.00254216,0.00262167,0.00271277
"8597","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Demand|Transportation|Ground Transportation","Mt SO2/yr",0.013661959,0.014231814,0.014952174,0.014052262,0.011638183,0.010110514,0.009148036,0.008334587,0.007429076,0.006371987
"8598","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Demand|Transportation|International Shipping","Mt SO2/yr",0.00459349,0.00526924,0.00584246,0.00499467,0.00394724,0.003703,0.00341842,0.0030919,0.00271208,0.00229114
"8599","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Supply","Mt SO2/yr",0.47540254,0.291526356,0.270835459,0.265300038,0.247082293,0.255603104,0.261587234,0.241514309,0.234921883,0.223552707
"8600","GCAM4","SSP3-Ref-SPA0-V17","Mexico","Emissions|Sulfur|Energy Supply and Demand","Mt SO2/yr",0.973144687,0.908255967,0.955475982,1.025012948,1.070571204,1.129673058,1.172883987,1.173331379,1.173256098,1.154836704
